cgmDatenum_ 1,cgmDatenum_ 2,cgmDatenum_ 3,cgmDatenum_ 4,cgmDatenum_ 5,cgmDatenum_ 6,cgmDatenum_ 7,cgmDatenum_ 8,cgmDatenum_ 9,cgmDatenum_10,cgmDatenum_11,cgmDatenum_12,cgmDatenum_13,cgmDatenum_14,cgmDatenum_15,cgmDatenum_16,cgmDatenum_17,cgmDatenum_18,cgmDatenum_19,cgmDatenum_20,cgmDatenum_21,cgmDatenum_22,cgmDatenum_23,cgmDatenum_24,cgmDatenum_25,cgmDatenum_26,cgmDatenum_27,cgmDatenum_28,cgmDatenum_29,cgmDatenum_30,cgmDatenum_31
737111.5594212959,737111.5559490741,737111.5524768521,737111.54900463,737111.545532407,737111.542060185,737111.538587963,737111.535115741,737111.531643518,737111.5281712959,737111.5246990741,737111.5212268521,737111.51775463,737111.514282407,737111.510810185,737111.507337963,737111.503865741,737111.500393518,737111.4969212959,737111.4934490741,737111.4899768521,737111.48650463,737111.483032407,737111.479560185,737111.476087963,737111.472615741,737111.469143518,737111.4656712959,737111.4621990741,737111.4587268521,737111.45525463
737105.530115741,737105.526643518,737105.523171296,737105.5196990741,737105.5162268521,737105.51275463,737105.509282407,737105.505810185,737105.502337963,737105.498865741,737105.495393518,737105.491921296,737105.4884490741,737105.4849768521,737105.48150463,737105.478032407,737105.474560185,737105.471087963,737105.467615741,737105.464143518,737105.460671296,737105.4571990741,737105.4537268521,737105.45025463,737105.446782407,737105.443310185,737105.439837963,737105.436365741,737105.432893518,737105.429421296,737105.4259490741
737101.6090625,737101.6055902779,737101.6021180559,737101.598622685,737101.5951504629,737101.5916782409,737101.588206019,737101.584733796,737101.581261574,737101.577789352,737101.57431713,737101.5708449071,737101.567372685,737101.5639004629,737101.5604282409,737101.556956019,737101.553483796,737101.550011574,737101.546539352,737101.54306713,737101.5395949071,737101.536122685,737101.5326504629,737101.5291782409,737101.525706019,737101.522233796,737101.518761574,737101.515289352,737101.51181713,737101.5083449071,737101.504872685
737100.5812037041,737100.577731482,737100.574259259,737100.570787037,737100.567314815,737100.563842593,737100.56037037,737100.5568981479,737100.5534259259,737100.5499537041,737100.546481482,737100.543009259,737100.539537037,737100.536064815,737100.532592593,737100.52912037,737100.5256481479,737100.5221759259,737100.5187037041,737100.515231482,737100.511759259,737100.508287037,737100.504814815,737100.501342593,737100.49787037,737100.4943981479,737100.4909259259,737100.4874537041,737100.483981482,737100.480509259,737100.477037037
737098.570648148,737098.567175926,737098.563703704,737098.560231481,737098.5567592591,737098.5532870371,737098.549814815,737098.5463425929,737098.54287037,737098.539398148,737098.535925926,737098.532453704,737098.528981481,737098.5255092591,737098.5220370371,737098.518564815,737098.5150925929,737098.51162037,737098.508148148,737098.504675926,737098.501203704,737098.497731481,737098.4942592591,737098.4907870371,737098.487314815,737098.4838425929,737098.48037037,737098.476898148,737098.473425926,737098.469953704,737098.466481482
737096.6365162041,737096.6330439821,737096.629571759,737096.626099537,737096.622627315,737096.619155093,737096.61568287,737096.612210648,737096.6087384259,737096.6052662041,737096.6017939821,737096.598321759,737096.594849537,737096.591377315,737096.587905093,737096.58443287,737096.580960648,737096.5774884259,737096.5740162041,737096.5705439821,737096.567071759,737096.563599537,737096.5601041671,737096.556631944,737096.553159722,737096.5496875,737096.546215278,737096.542743056,737096.539270833,737096.5357986109,737096.5323263891
737038.583310185,737038.579837963,737038.576365741,737038.572893518,737038.5694212959,737038.5659490741,737038.562476852,737038.55900463,737038.555532407,737038.552060185,737038.548587963,737038.545115741,737038.541643518,737038.5381712959,737038.5346990741,737038.531226852,737038.52775463,737038.524282407,737038.520810185,737038.517337963,737038.513865741,737038.510393518,737038.5069212959,737038.5034490741,737038.499976852,737038.49650463,737038.493032407,737038.489560185,737038.486087963,737038.482615741,737038.4791435191
737035.562291667,737035.558819445,737035.555347222,737035.551875,737035.548402778,737035.544930556,737035.5414583329,737035.5379861109,737035.5345138891,737035.531041667,737035.527569445,737035.524097222,737035.520625,737035.517152778,737035.513680556,737035.5102083329,737035.5067361109,737035.5032638891,737035.499791667,737035.496319445,737035.492847222,737035.489375,737035.485902778,737035.482430556,737035.4789583329,737035.4754861109,737035.4720138891,737035.468541667,737035.465069445,737035.461597222,737035.458125
737034.5448495371,737034.541377315,737034.5379050929,737034.53443287,737034.530960648,737034.527488426,737034.524016204,737034.520543981,737034.5170717591,737034.5135995371,737034.510127315,737034.5066550929,737034.50318287,737034.499710648,737034.496238426,737034.492766204,737034.489293981,737034.4858217591,737034.4823495371,737034.478877315,737034.4754050929,737034.47193287,737034.468460648,737034.464988426,737034.461516204,737034.458043981,737034.4545717591,737034.4510995371,737034.447627315,737034.4441550929,737034.4406828709
737033.565636574,737033.562164352,737033.55869213,737033.5552199071,737033.551747685,737033.5482754629,737033.5448032409,737033.541331019,737033.537858796,737033.534386574,737033.530914352,737033.52744213,737033.5239699071,737033.520497685,737033.5170254629,737033.5135532409,737033.510081019,737033.506608796,737033.503136574,737033.499664352,737033.49619213,737033.4927199071,737033.489247685,737033.4857754629,737033.4823032409,737033.478831019,737033.475358796,737033.471886574,737033.468414352,737033.46494213,737033.461469908
737032.5933333329,737032.5898611109,737032.5863888891,737032.582916667,737032.579444444,737032.575972222,737032.5725,737032.569027778,737032.565555556,737032.5620833329,737032.5586111109,737032.5551388891,737032.551666667,737032.548194444,737032.544722222,737032.54125,737032.537777778,737032.534305556,737032.5308333329,737032.5273611109,737032.5238888891,737032.520416667,737032.516944444,737032.513472222,737032.51,737032.506527778,737032.503055556,737032.4995833329,737032.4961111109,737032.4926388891,737032.489166667
737031.617199074,737031.613726852,737031.61025463,737031.606782407,737031.603310185,737031.599837963,737031.596365741,737031.5928935191,737031.5894212959,737031.585949074,737031.582476852,737031.57900463,737031.575532407,737031.572060185,737031.568587963,737031.565115741,737031.5616435191,737031.5581712959,737031.554699074,737031.551226852,737031.54775463,737031.544282407,737031.540810185,737031.537337963,737031.533865741,737031.5303935191,737031.5269212959,737031.523449074,737031.519976852,737031.51650463,737031.513032408
737028.582280093,737028.57880787,737028.5753356479,737028.5718634259,737028.5683912041,737028.564918982,737028.561446759,737028.557974537,737028.554502315,737028.551030093,737028.54755787,737028.5440856479,737028.5406134259,737028.5371412041,737028.533668982,737028.530196759,737028.526724537,737028.523252315,737028.519780093,737028.51630787,737028.5128356479,737028.5093634259,737028.5058912041,737028.502418982,737028.498946759,737028.495474537,737028.492002315,737028.488530093,737028.48505787,737028.4815856479,737028.4781134259
737027.564861111,737027.5613888891,737027.5579166671,737027.554444444,737027.550972222,737027.5475,737027.544027778,737027.540555556,737027.537083333,737027.533611111,737027.5301388891,737027.5266666671,737027.523194444,737027.519722222,737027.51625,737027.512777778,737027.509305556,737027.505833333,737027.502361111,737027.4988888891,737027.4954166671,737027.491944444,737027.488472222,737027.485,737027.481527778,737027.478055556,737027.474583333,737027.471111111,737027.4676388891,737027.4641666671,737027.460694445
737020.590810185,737020.5873379629,737020.5838657409,737020.580393519,737020.576921296,737020.5734375,737020.5699652779,737020.5664930559,737020.563020833,737020.5595486109,737020.556076389,737020.552604167,737020.5491319441,737020.5456597221,737020.5421875,737020.5387152779,737020.5352430559,737020.531770833,737020.5282986109,737020.524826389,737020.521354167,737020.5178819441,737020.5144097221,737020.5109375,737020.5074652779,737020.5039930559,737020.500520833,737020.4970486109,737020.493576389,737020.490104167,737020.486631945
737019.6115856479,737019.6081134259,737019.6046412041,737019.601168982,737019.597696759,737019.594224537,737019.590752315,737019.587280093,737019.58380787,737019.5803356479,737019.5768634259,737019.5733912041,737019.569918982,737019.5664236109,737019.5629513891,737019.559479167,737019.556006944,737019.552534722,737019.5490625,737019.545590278,737019.542118056,737019.5386458329,737019.5351736109,737019.5317013891,737019.528229167,737019.524756944,737019.521284722,737019.5178125,737019.514340278,737019.510868056,737019.5073958341
737018.628877315,737018.625405093,737018.62193287,737018.618460648,737018.614988426,737018.6115162041,737018.6080439809,737018.6045717591,737018.601099537,737018.597627315,737018.594155093,737018.59068287,737018.587210648,737018.583738426,737018.5802662041,737018.5767939809,737018.5733217591,737018.569849537,737018.566377315,737018.562893518,737018.5594212959,737018.5559490741,737018.5524768521,737018.54900463,737018.545532407,737018.542060185,737018.538587963,737018.535115741,737018.531643518,737018.5281712959,737018.5246990741
737016.579155093,737016.57568287,737016.572210648,737016.568738426,737016.5652662041,737016.5617939809,737016.5583217591,737016.554849537,737016.551354167,737016.5478819441,737016.544409722,737016.5409375,737016.537465278,737016.5339930559,737016.530520833,737016.527048611,737016.5235763891,737016.520104167,737016.5166319441,737016.513159722,737016.5096875,737016.506215278,737016.5027430559,737016.499270833,737016.495798611,737016.4923263891,737016.488854167,737016.4853819441,737016.481909722,737016.4784375,737016.474965278
737014.5720833329,737014.5686111109,737014.565138889,737014.561666667,737014.558194444,737014.554722222,737014.55125,737014.547777778,737014.544305556,737014.5408333329,737014.5373611109,737014.533888889,737014.530416667,737014.526944444,737014.523472222,737014.52,737014.516527778,737014.513055556,737014.5095833329,737014.5061111109,737014.502638889,737014.499166667,737014.495694444,737014.492199074,737014.488726852,737014.48525463,737014.481782407,737014.478310185,737014.474837963,737014.471365741,737014.4678935191
737007.5820486109,737007.5785763891,737007.575104167,737007.571631944,737007.568159722,737007.5646875,737007.561215278,737007.557743056,737007.5542708329,737007.5507986109,737007.5473263891,737007.543854167,737007.540381944,737007.536909722,737007.5334375,737007.529965278,737007.526493056,737007.5230208329,737007.5195486109,737007.5160763891,737007.512604167,737007.509131944,737007.505659722,737007.5021875,737007.498715278,737007.495243056,737007.4917708329,737007.4882986109,737007.4848263891,737007.481354167,737007.477881945
737005.5784490741,737005.574976852,737005.57150463,737005.5680324071,737005.564560185,737005.5610879629,737005.5576157409,737005.554143519,737005.550671296,737005.5471990741,737005.543726852,737005.54025463,737005.5367824071,737005.533310185,737005.5298379629,737005.5263657409,737005.522893519,737005.519421296,737005.5159490741,737005.512476852,737005.50900463,737005.5055324071,737005.502060185,737005.4985879629,737005.4951157409,737005.491643519,737005.488171296,737005.4846990741,737005.481226852,737005.47775463,737005.4742824071
737004.6790856479,737004.6756134259,737004.672141204,737004.668668982,737004.665196759,737004.661724537,737004.658252315,737004.654780093,737004.65130787,737004.6478356479,737004.6443634259,737004.640891204,737004.637418982,737004.633946759,737004.630474537,737004.627002315,737004.623530093,737004.62005787,737004.6165856479,737004.6131134259,737004.609641204,737004.606168982,737004.602696759,737004.599224537,737004.595752315,737004.592280093,737004.58880787,737004.5853356479,737004.5818634259,737004.578391204,737004.574918982
737002.5914467591,737002.587974537,737002.584502315,737002.581030093,737002.57755787,737002.5740856479,737002.5706134259,737002.567141204,737002.563668981,737002.5601967591,737002.556724537,737002.553252315,737002.549780093,737002.54630787,737002.5428356479,737002.5393634259,737002.535891204,737002.532418981,737002.5289467591,737002.525474537,737002.522002315,737002.518530093,737002.51505787,737002.5115856479,737002.5081134259,737002.504641204,737002.501168981,737002.4976967591,737002.494224537,737002.490752315,737002.487280093
736998.6514814821,736998.648009259,736998.644537037,736998.641064815,736998.637592593,736998.63412037,736998.630648148,736998.6271759259,736998.6237037041,736998.6202314821,736998.616759259,736998.613287037,736998.609814815,736998.606342593,736998.60287037,736998.599398148,736998.5959259259,736998.5924537041,736998.5889814821,736998.585509259,736998.582037037,736998.578564815,736998.575092593,736998.57162037,736998.568148148,736998.5646759259,736998.5612037041,736998.5577314821,736998.554259259,736998.550787037,736998.547314815
737144.647384259,737144.643912037,737144.640439815,737144.636967593,737144.63349537,737144.6300231479,737144.6265509259,737144.6230787041,737144.619606482,737144.616134259,737144.612662037,737144.609189815,737144.605717593,737144.60224537,737144.5987731479,737144.5953009259,737144.5918287041,737144.588356482,737144.584884259,737144.581412037,737144.577939815,737144.574467593,737144.57099537,737144.5675231479,737144.5640509259,737144.5605787041,737144.557106482,737144.553634259,737144.550162037,737144.546689815,737144.543217593
737140.646678241,737140.643206018,737140.6397337959,737140.6362615741,737140.632789352,737140.62931713,737140.625844907,737140.622372685,737140.618900463,737140.615428241,737140.611956018,737140.6084837959,737140.6050115741,737140.601539352,737140.59806713,737140.594594907,737140.591122685,737140.587650463,737140.584178241,737140.580706018,737140.5772337959,737140.5737615741,737140.570289352,737140.56681713,737140.563344907,737140.559872685,737140.556400463,737140.552928241,737140.549456018,737140.5459837959,737140.5425115741
737138.688194444,737138.684722222,737138.68125,737138.677777778,737138.674305556,737138.6708333329,737138.6673611109,737138.663888889,737138.660416667,737138.656944444,737138.653472222,737138.65,737138.646527778,737138.643055556,737138.6395833329,737138.6361111109,737138.632638889,737138.629166667,737138.625694444,737138.622222222,737138.61875,737138.615277778,737138.611805556,737138.6083333329,737138.6048611109,737138.601388889,737138.597916667,737138.594444444,737138.590972222,737138.5875,737138.584027778
737137.527719907,737137.524247685,737137.520775463,737137.517303241,737137.513831018,737137.510358796,737137.5068865741,737137.5034143521,737137.49994213,737137.496469907,737137.492997685,737137.489525463,737137.486053241,737137.482581018,737137.479108796,737137.4756365741,737137.4721643521,737137.46869213,737137.465219907,737137.461747685,737137.458275463,737137.454803241,737137.451331018,737137.447858796,737137.4443865741,737137.4409143521,737137.43744213,737137.433969907,737137.430497685,737137.427025463,737137.423553241
737135.572731482,737135.569259259,737135.565787037,737135.562314815,737135.558842593,737135.55537037,737135.5518981479,737135.5484259259,737135.5449537041,737135.541481482,737135.538009259,737135.534537037,737135.531064815,737135.527592593,737135.52412037,737135.5206481479,737135.5171759259,737135.5137037041,737135.510231482,737135.506759259,737135.503287037,737135.499814815,737135.496342593,737135.49287037,737135.4893981479,737135.4859259259,737135.4824537041,737135.478981482,737135.475509259,737135.472037037,737135.468564815
737133.6003472221,737133.596875,737133.5934027779,737133.5899305559,737133.586458333,737133.5829861109,737133.579513889,737133.576041667,737133.5725694441,737133.5690972221,737133.565625,737133.5621527779,737133.5586805559,737133.555208333,737133.5517361109,737133.548263889,737133.544791667,737133.5413194441,737133.5378472221,737133.534375,737133.5309027779,737133.5274305559,737133.523958333,737133.5204861109,737133.517013889,737133.513541667,737133.5100694441,737133.5065972221,737133.503125,737133.4996527779,737133.4961805559
737132.5873379629,737132.5838657409,737132.580393519,737132.576921296,737132.573449074,737132.569976852,737132.56650463,737132.5630324071,737132.559560185,737132.5560879629,737132.5526157409,737132.549143519,737132.545671296,737132.542199074,737132.538726852,737132.53525463,737132.5317824071,737132.528310185,737132.5248379629,737132.5213657409,737132.517893519,737132.514421296,737132.510949074,737132.507476852,737132.50400463,737132.5005324071,737132.497060185,737132.4935879629,737132.4901157409,737132.486643519,737132.483171297
737128.568993056,737128.565520833,737128.5620486109,737128.5585763891,737128.5551041671,737128.551631944,737128.548159722,737128.5446875,737128.541215278,737128.537743056,737128.534270833,737128.5307986109,737128.5273263891,737128.5238541671,737128.520381944,737128.516909722,737128.5134375,737128.509965278,737128.506493056,737128.503020833,737128.4995486109,737128.4960763891,737128.4926041671,737128.489131944,737128.485659722,737128.4821875,737128.478715278,737128.475243056,737128.471770833,737128.4682986109,737128.4648263891
737127.558518518,737127.555046296,737127.5515740741,737127.5481018521,737127.54462963,737127.541157407,737127.537685185,737127.534212963,737127.530740741,737127.527268518,737127.523796296,737127.5203240741,737127.5168518521,737127.51337963,737127.509907407,737127.506435185,737127.502962963,737127.499490741,737127.496018518,737127.492546296,737127.4890740741,737127.4856018521,737127.48212963,737127.478657407,737127.475185185,737127.471712963,737127.468240741,737127.464768518,737127.461296296,737127.4578240741,737127.4543518521
737125.5840162041,737125.580543982,737125.577071759,737125.573599537,737125.570127315,737125.566655093,737125.56318287,737125.5597106479,737125.5562384259,737125.5527662041,737125.549293982,737125.545821759,737125.542349537,737125.538877315,737125.535405093,737125.53193287,737125.5284606479,737125.5249884259,737125.5215162041,737125.518043982,737125.514571759,737125.511099537,737125.507627315,737125.504155093,737125.50068287,737125.4972106479,737125.4937384259,737125.4902662041,737125.486793982,737125.483321759,737125.479849537
737122.569918982,737122.566446759,737122.562974537,737122.559502315,737122.556030093,737122.55255787,737122.5490856479,737122.5456134259,737122.5421412041,737122.538668982,737122.535196759,737122.531724537,737122.528252315,737122.524780093,737122.52130787,737122.5178356479,737122.5143634259,737122.5108912041,737122.507418982,737122.503946759,737122.500474537,737122.497002315,737122.493530093,737122.49005787,737122.4865856479,737122.4831134259,737122.4796412041,737122.476168982,737122.472696759,737122.469224537,737122.465752315
737115.5634375,737115.559965278,737115.5564930559,737115.553020833,737115.5495486109,737115.546076389,737115.542604167,737115.5391319441,737115.535659722,737115.5321875,737115.528715278,737115.5252430559,737115.521770833,737115.5182986109,737115.514826389,737115.511354167,737115.5078819441,737115.504409722,737115.5009375,737115.497465278,737115.4939930559,737115.490520833,737115.4870486109,737115.483576389,737115.480104167,737115.4766319441,737115.473159722,737115.4696875,737115.466215278,737115.4627430559,737115.459270833
737047.56462963,737047.561157407,737047.557685185,737047.554212963,737047.550740741,737047.547268518,737047.5437962959,737047.5403240741,737047.5368518521,737047.53337963,737047.529907407,737047.526435185,737047.522962963,737047.519490741,737047.516018518,737047.5125462959,737047.5090740741,737047.5056018521,737047.50212963,737047.498657407,737047.495185185,737047.491712963,737047.488240741,737047.484768518,737047.4812962959,737047.4778240741,737047.4743518521,737047.47087963,737047.467407407,737047.463935185,737047.460462963
737036.673877315,737036.670405093,737036.66693287,737036.6634606479,737036.6599884259,737036.656516204,737036.653043982,737036.649571759,737036.646099537,737036.642627315,737036.639155093,737036.63568287,737036.6322106479,737036.6287384259,737036.625266204,737036.621793982,737036.618321759,737036.614849537,737036.611377315,737036.607905093,737036.60443287,737036.6009606479,737036.5974884259,737036.594016204,737036.590543982,737036.587071759,737036.583599537,737036.580127315,737036.576655093,737036.57318287,737036.5697106479
737035.6390740741,737035.6356018521,737035.63212963,737035.628657407,737035.625185185,737035.621712963,737035.618240741,737035.614768518,737035.6112962959,737035.6078240741,737035.6043518521,737035.60087963,737035.597407407,737035.593935185,737035.590462963,737035.586990741,737035.583518518,737035.5800462959,737035.5765740741,737035.5731018521,737035.56962963,737035.566157407,737035.562685185,737035.559212963,737035.555740741,737035.552268518,737035.5487962959,737035.5453240741,737035.5418518521,737035.53837963,737035.534907408
737034.600810185,737034.597337963,737034.5938657409,737034.590393519,737034.586921296,737034.5834490741,737034.579976852,737034.57650463,737034.573032407,737034.569560185,737034.566087963,737034.5626157409,737034.559143519,737034.555671296,737034.5521990741,737034.548726852,737034.54525463,737034.541782407,737034.538310185,737034.534837963,737034.5313657409,737034.527893519,737034.524421296,737034.5209490741,737034.517476852,737034.51400463,737034.510532407,737034.507060185,737034.503587963,737034.5001157409,737034.496643519
737033.586851852,737033.58337963,737033.579907407,737033.576435185,737033.572962963,737033.5694907409,737033.5660185191,737033.5625462959,737033.559074074,737033.555601852,737033.55212963,737033.548657407,737033.545185185,737033.541712963,737033.5382407409,737033.5347685191,737033.5312962959,737033.527824074,737033.524351852,737033.52087963,737033.517407407,737033.513935185,737033.510462963,737033.5069907409,737033.5035185191,737033.5000462959,737033.496574074,737033.493101852,737033.48962963,737033.486157407,737033.482685185
737031.583229167,737031.5797569441,737031.5762847221,737031.5728125,737031.5693402779,737031.5658680559,737031.562395833,737031.558923611,737031.555451389,737031.551979167,737031.5485069441,737031.5450347221,737031.5415625,737031.5380902779,737031.5346180559,737031.531145833,737031.527673611,737031.524201389,737031.520729167,737031.5172569441,737031.5137847221,737031.5103125,737031.5068402779,737031.5033680559,737031.499895833,737031.496423611,737031.492951389,737031.489479167,737031.4860069441,737031.4825347221,737031.4790625
